_id,title,domain,rss,category,channels[0],channels[1],channels[2],channels[3],channels[4],is_enabled,xpaths.title,xpaths.author,xpaths.publication_date,xpaths.summary,xpaths.content
6696759a347e0ad714039d6f,Contemporist,www.contemporist.com,https://feeds.feedburner.com/contemporist,Home,Top Sources,Home,,,,false,,,,,
6696759a347e0ad714039d70,Trendir,www.trendir.com,https://feeds.feedburner.com/trendir/,Home,Top Sources,Home,,,,false,,,,,
6696759a347e0ad714039d71,sfgirlbybay,www.sfgirlbybay.com,https://www.sfgirlbybay.com/feed/,Home,Top Sources,Home,,,,false,,,,,
6696759a347e0ad714039d72,Poppytalk,poppytalk.blogspot.com,https://feeds.feedburner.com/blogspot/ISuVv,Home,Top Sources,Home,,,,false,,,,,
6696759a347e0ad714039d73,Juniper Home,juniperhome.com,https://juniperhome.com/blog/feed/,Home,Top Sources,Home,,,,false,,,,,
6696759a347e0ad714039d74,Homedit,www.homedit.com,https://feeds.feedburner.com/Homedit,Home,Top Sources,Home,Design,,,false,,,,,
6696759a347e0ad714039d75,Making it Lovely,makingitlovely.com,https://feeds2.feedburner.com/makingitlovely,Home,Top Sources,Home,Design,,,false,,,,,
6696759a347e0ad714039d76,Remodelista,www.remodelista.com,https://www.remodelista.com/feed/,Home,Top Sources,Home,Design,,,false,,,,,
6696759a347e0ad714039d77,domino,www.domino.com,https://www.domino.com/feed/,Home,Top Sources,Home,,,,false,,,,,
6696759a347e0ad714039d78,The Design Files,thedesignfiles.net,https://thedesignfiles.net/feed/,Home,Top Sources,Home,Design,,,false,,,,,
6696759a347e0ad714039d79,Starts With A Bang!,medium.com,https://medium.com/feed/starts-with-a-bang,Science,Top Sources,Science,,,,true,,,,,
6696759a347e0ad714039d7a,Livescience.com,www.livescience.com,https://feeds.feedburner.com/Livesciencecom,Science,Top Sources,Science,,,,true,,,,,
6696759a347e0ad714039d7b,Scientific American,www.scientificamerican.com,https://rss.sciam.com/ScientificAmerican-Global,Science,Top Sources,Science,,,,true,,,,,
6696759a347e0ad714039d7c,Popular Science,www.popsci.com,https://www.popsci.com/feed/,Science,Top Sources,Science,,,,true,,,,,
6696759a347e0ad714039d7d,Nature,www.nature.com,https://feeds.nature.com/nature/rss/current,Science,Top Sources,Science,,,,true,,,,,
6696759a347e0ad714039d7e,Space.com,www.space.com,https://www.space.com/feeds/all,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d7f,ScienceMag,www.science.org,https://www.science.org/rss/news_current.xml,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d80,ScienceAlert,www.sciencealert.com,https://feeds.feedburner.com/sciencealert-latestnews,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d81,NASA Image of the Day,www.nasa.gov,https://www.nasa.gov/rss/dyn/lg_image_of_the_day.rss,Science,Top Sources,Science,Photos,,,false,,,,,
6696759a347e0ad714039d82,New Scientist,www.newscientist.com,https://feeds.newscientist.com/science-news/,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d83,Ars Technica,arstechnica.com,https://feeds.arstechnica.com/arstechnica/science,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d84,Smithsonian Magazine,www.smithsonianmag.com,https://feeds.feedburner.com/smithsonianmag/science-nature,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d85,Information is Beautiful,informationisbeautiful.net,https://feeds.feedburner.com/InformationIsBeautiful,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d86,ScienceDaily,www.sciencedaily.com,https://www.sciencedaily.com/newsfeed.xml,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d87,Futurism,futurism.com,https://futurism.com/feed,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d88,FlowingData,flowingdata.com,https://flowingdata.com/feed,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d89,Futurity,www.futurity.org,https://www.futurity.org/feed/,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d8a,Bad Astronomy,www.syfy.com,https://www.syfy.com/syfy-wire/topic/bad-astronomy/feed,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d8b,Phys.org,phys.org,https://phys.org/rss-feed/,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d8c,Big Think,bigthink.com,https://feeds.feedburner.com/bigthink/main,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d8d,NASA Breaking News,www.nasa.gov,https://www.nasa.gov/rss/dyn/breaking_news.rss,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d8e,Mind Hacks,mindhacks.com,https://mindhacks.com/feed/atom/,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d8f,FiveThirtyEight - Science,fivethirtyeight.com,https://fivethirtyeight.com/science/feed/,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d90,IEEE Spectrum,spectrum.ieee.org,https://feeds2.feedburner.com/IeeeSpectrum,Science,Top Sources,Science,,,,false,,,,,
6696759a347e0ad714039d91,ESPN,www.espn.com,https://www.espn.com/espn/rss/news,Sports,Top Sources,Sports,,,,true,,,,,
6696759a347e0ad714039d92,Bleacher Report,bleacherreport.com,https://bleacherreport.com/articles/feed,Sports,Top Sources,Sports,,,,true,,,,,
6696759a347e0ad714039d93,Yahoo! Sports,news.yahoo.com,https://news.yahoo.com/rss/sports,Sports,Top Sources,Sports,,,,true,,,,,
6696759a347e0ad714039d94,CBSSports,www.cbssports.com,https://www.cbssports.com/rss/headlines/,Sports,Top Sources,Sports,,,,true,,,,,
6696759a347e0ad714039d95,Deadspin,deadspin.com,https://feeds.feedburner.com/deadspin/,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039d96,SkySports,www.skysports.com,https://www.skysports.com/rss/11095,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039d97,ESPN - Cricket,www.espncricinfo.com,https://www.espncricinfo.com/rss/content/story/feeds/0.xml,Sports,Top Sources,Sports,Cricket,,,false,,,,,
6696759a347e0ad714039d98,SBNation.com,www.sbnation.com,https://feeds.sbnation.com/rss/current,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039d99,The Telegraph - Sports,www.telegraph.co.uk,https://www.telegraph.co.uk/sport/rss.xml,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039d9a,FiveThirtyEight - Sports,projects.fivethirtyeight.com;fivethirtyeight.com,https://fivethirtyeight.com/sports/feed/,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039d9b,ESPN - Football,www.espn.com,https://www.espn.com/espn/rss/soccer/news,Sports,Top Sources,Sports,Football,,,false,,,,,
6696759a347e0ad714039d9c,FOX Sports,www.foxsports.com,https://api.foxsports.com/v1/rss,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039d9d,MLB Trade Rumors,www.mlbtraderumors.com,https://www.mlbtraderumors.com/feed/atom,Sports,Top Sources,Sports,Baseball,,,false,,,,,
6696759a347e0ad714039d9e,FanGraphs Baseball,blogs.fangraphs.com,https://blogs.fangraphs.com/feed/,Sports,Top Sources,Sports,Baseball,,,false,,,,,
6696759a347e0ad714039d9f,Uproxx - Sports,uproxx.com,https://feeds.feedburner.com/uproxx/withleather,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039da0,The Ringer,www.theringer.com,https://www.theringer.com/rss/index.xml,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039da1,Arseblog,shows.acast.com,https://feeds.feedburner.com/arseblog,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039da2,The Athletic,theathletic.com,https://theathletic.com/rss-feed/,Sports,Top Sources,Sports,,,,false,,,,,
6696759a347e0ad714039da3,RealGM Basketball Wiretap,basketball.realgm.com,https://basketball.realgm.com/rss/realgm_nba_wiretap.xml,Sports,Top Sources,Sports,Basketball,,,false,,,,,
6696759a347e0ad714039da4,The Athletic - NBA,theathletic.com,https://theathletic.com/nba/?rss=1,Sports,Top Sources,Sports,Basketball,,,false,,,,,
6696759a347e0ad714039da5,CNET News,www.cnet.com,https://www.cnet.com/rss/news/,Technology,Top Sources,Technology,,,,true,,,,,
6696759a347e0ad714039da6,The Verge,www.theverge.com,https://www.theverge.com/rss/full.xml,Technology,Top Sources,Technology,,,,true,,,,,
6696759a347e0ad714039da7,Engadget,www.engadget.com,https://www.engadget.com/rss-full.xml,Technology,Top Sources,Technology,,,,true,,,,,
6696759a347e0ad714039da8,Wired,www.wired.com,https://www.wired.com/feed,Technology,Top Sources,Technology,Culture,,,true,,,,,
6696759a347e0ad714039da9,Lifehacker,lifehacker.com,https://lifehacker.com/rss,Technology,Top Sources,Technology,Culture,,,true,,,,,
6696759a347e0ad714039daa,TechCrunch,techcrunch.com,https://techcrunch.com/feed/,Technology,Top Sources,Technology,,,,true,,,,,
6696759a347e0ad714039dab,Gizmodo,gizmodo.com,https://gizmodo.com/rss,Technology,Top Sources,Technology,,,,true,,,,,
6696759a347e0ad714039dac,ZDNet,www.zdnet.com,https://www.zdnet.com/news/rss.xml,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039dad,Mashable,mashable.com,https://feeds.mashable.com/Mashable,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039dae,TechRadar,www.techradar.com,https://www.techradar.com/rss,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039daf,Digital Trends,www.digitaltrends.com,https://www.digitaltrends.com/feed/,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db0,How-To Geek,www.cloudsavvyit.com;www.howtogeek.com;www.reviewgeek.com,https://feeds.howtogeek.com/HowToGeek,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db1,GSMArena,www.gsmarena.com,https://www.gsmarena.com/rss-news-reviews.php3,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db2,Android Central,www.androidcentral.com,https://www.androidcentral.com/feed,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db3,MacRumors,www.macrumors.com,https://feeds.macrumors.com/MacRumors-Front,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db4,VentureBeat,venturebeat.com,https://venturebeat.com/feed/,Technology,Top Sources,Technology,Business,,,false,,,,,
6696759a347e0ad714039db5,The Next Web,thenextweb.com,https://feeds2.feedburner.com/thenextweb,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db6,Windows Central,www.windowscentral.com,https://feeds.feedburner.com/wmexperts,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db7,MakeUseOf,www.makeuseof.com,https://feeds.feedburner.com/Makeuseof,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db8,Hackaday,hackaday.com,https://hackaday.com/blog/feed/,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039db9,9to5Mac,9to5mac.com,https://9to5mac.com/feed/,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039dba,IEEE Spectrum,spectrum.ieee.org,https://feeds2.feedburner.com/IeeeSpectrum,Technology,Top Sources,Technology,,,,false,,,,,
6696759a347e0ad714039dbb,The Points Guy,thepointsguy.com,https://feeds.feedburner.com/thepointsguy,Travel,Top Sources,Travel,,,,true,,,,,
6696759a347e0ad714039dbc,Lonely Planet,www.lonelyplanet.com,https://www.lonelyplanet.com/articles/news/feed/atom,Travel,Top Sources,Travel,,,,true,,,,,
6696759a347e0ad714039dbd,Atlas Obscura,www.atlasobscura.com,https://www.atlasobscura.com/feeds/latest,Travel,Top Sources,Travel,,,,true,,,,,
6696759a347e0ad714039dbe,Stuck in Customs,stuckincustoms.com,https://feeds.feedburner.com/stuckincustoms/EmRA,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dbf,One Mile at a Time,onemileatatime.com,https://onemileatatime.com/feed/,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc0,Skift,skift.com,https://skift.com/feed/,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc1,Matador Network,matadornetwork.com,https://matadornetwork.com/feed/,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc2,Adventure,adventure.com,https://adventure.com/feed/,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc3,Million Mile Secrets,millionmilesecrets.com,https://feeds.feedburner.com/MillionMileSecrets,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc4,FlyerTalk,www.flyertalk.com,https://www.flyertalk.com/feed,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc5,BoardingArea,www.paddleyourownkanoo.com;milesforfamily.com;liveandletsfly.com;travelupdate.com;yourmileagemayvary.net;viewfromthewing.com;youhavebeenupgraded.boardingarea.com;onemileatatime.com;milestomemories.com,https://boardingarea.com/feed/atom/,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc6,Frommer's,www.frommers.com,https://www.frommers.com/feed,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc7,The Guardian - Travel,www.theguardian.com,https://www.theguardian.com/us/travel/rss,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc8,Secret Flying,www.secretflying.com,https://www.secretflying.com/feed/,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dc9,Travel Weekly,www.travelweekly.com,https://feeds.feedburner.com/TravelWeeklysTopStories,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dca,AFAR Magazine,www.afar.com,https://feeds.feedburner.com/AfarMagazine,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dcb,Rick Steves' Travel Blog,blog.ricksteves.com,https://blog.ricksteves.com/feed/,Travel,Top Sources,Travel,,,,false,,,,,
6696759a347e0ad714039dcc,The Flight Deal,www.theflightdeal.com,https://feeds.feedburner.com/TheFlightDeal,Travel,Top Sources,Travel,,,,false,,,,,
